date,region,temperature_c,energy_kwh,season
2023-03-16,South,43.2,947.7,Spring
2023-03-17,South,40.8,759.8,Spring
2023-03-18,South,40.3,721.3,Spring
2023-03-19,South,40.7,738.7,Spring
2023-03-20,South,40.9,770.8,Spring
2023-03-21,South,40.7,749.2,Spring
2023-03-22,South,42.6,895.9,Spring
2023-03-23,South,40.2,709.6,Spring
2023-03-24,South,40.3,723.1,Spring
2023-03-25,South,39.9,686.8,Spring
2023-03-26,South,39.8,682.7,Spring
2023-03-27,South,39.0,630.3,Spring
2023-03-28,South,39.7,673.2,Spring
2023-03-29,South,42.6,902.2,Spring
2023-03-30,South,42.0,845.3,Spring
2023-03-31,South,38.5,587.4,Spring
2023-04-01,South,38.3,575.3,Spring
2023-04-02,South,36.9,493.0,Spring
2023-04-03,South,40.1,707.4,Spring
2023-04-04,South,40.3,723.8,Spring
2023-04-05,South,42.7,904.4,Spring
2023-04-06,South,43.5,974.0,Spring
2023-04-07,South,43.3,948.2,Spring
2023-04-08,South,44.0,1014.3,Spring
2023-04-09,South,39.5,664.0,Spring
2023-04-10,South,41.2,783.6,Spring
2023-04-11,South,41.1,778.0,Spring
2023-04-12,South,42.6,897.8,Spring
2023-04-13,South,44.1,1028.0,Spring
2023-04-14,South,37.2,514.7,Spring
2023-04-15,South,39.6,678.1,Spring
2023-04-16,South,42.1,860.0,Spring
2023-04-17,South,40.5,738.1,Spring
2023-04-18,South,40.1,705.7,Spring
2023-04-19,South,38.8,614.5,Spring
2023-04-20,South,37.8,548.2,Spring
2023-04-21,South,40.2,716.8,Spring
2023-04-22,South,42.4,886.6,Spring
2023-04-23,South,38.4,588.7,Spring
2023-04-24,South,38.8,615.0,Spring
2023-04-25,South,40.1,698.6,Spring
2023-04-26,South,35.5,409.0,Spring
2023-04-27,South,41.2,787.4,Spring
2023-04-28,South,36.9,494.0,Spring
2023-04-29,South,41.2,783.3,Spring
2023-04-30,South,38.9,621.1,Spring
2023-05-01,South,37.7,543.1,Spring
2023-05-02,South,39.1,638.8,Spring
2023-05-03,South,38.5,601.7,Spring
2023-05-04,South,39.7,675.4,Spring
2023-05-05,South,43.1,942.4,Spring
2023-05-06,South,39.2,640.8,Spring
2023-05-07,South,40.0,700.5,Spring
2023-05-08,South,35.0,393.3,Spring
2023-05-09,South,37.6,538.1,Spring
2023-05-10,South,38.6,599.8,Spring
2023-05-11,South,36.4,463.3,Spring
2023-05-12,South,38.3,578.1,Spring
2023-05-13,South,38.1,560.8,Spring
2023-05-14,South,36.9,493.7,Spring
2023-05-15,South,36.0,437.6,Spring
2023-05-16,South,39.1,638.9,Spring
2023-05-17,South,39.0,628.0,Spring
2023-05-18,South,37.5,525.1,Spring
2023-05-19,South,34.6,369.8,Spring
2023-05-20,South,39.4,653.7,Spring
2023-05-21,South,34.7,374.0,Spring
2023-05-22,South,34.3,353.7,Spring
2023-05-23,South,32.9,286.9,Spring
2023-05-24,South,36.5,471.7,Spring
2023-05-25,South,34.3,346.5,Spring
2023-05-26,South,37.4,524.3,Spring
2023-05-27,South,33.1,290.7,Spring
2023-05-28,South,32.9,287.4,Spring
2023-05-29,South,37.0,500.0,Spring
2023-05-30,South,35.4,404.0,Spring
2023-05-31,South,38.5,595.9,Spring
2023-06-01,South,30.7,199.3,Summer
2023-06-02,South,30.9,205.4,Summer
2023-06-03,South,31.7,239.4,Summer
2023-06-04,South,32.4,262.8,Summer
2023-06-05,South,31.6,237.3,Summer
2023-06-06,South,33.3,304.4,Summer
2023-06-07,South,33.9,326.3,Summer
2023-06-08,South,36.1,449.7,Summer
2023-06-09,South,33.9,333.1,Summer
2023-06-10,South,33.6,317.5,Summer
2023-06-11,South,34.1,343.6,Summer
2023-06-12,South,30.6,198.7,Summer
2023-06-13,South,32.0,247.3,Summer
2023-06-14,South,36.3,461.8,Summer
2023-06-15,South,29.0,144.8,Summer
2023-06-16,South,30.2,185.2,Summer
2023-06-17,South,34.3,351.9,Summer
2023-06-18,South,36.3,459.2,Summer
2023-06-19,South,31.7,233.3,Summer
2023-06-20,South,30.0,181.2,Summer
2023-06-21,South,27.5,115.9,Summer
2023-06-22,South,31.2,219.8,Summer
2023-06-23,South,30.7,200.0,Summer
2023-06-24,South,34.0,335.1,Summer
2023-06-25,South,28.8,140.3,Summer
2023-06-26,South,27.6,109.4,Summer
2023-06-27,South,29.0,146.5,Summer
2023-06-28,South,29.6,165.1,Summer
2023-06-29,South,33.1,299.0,Summer
2023-06-30,South,27.2,102.9,Summer
2023-07-01,South,29.7,166.5,Summer
2023-07-02,South,28.8,143.3,Summer
2023-07-03,South,25.3,74.3,Summer
2023-07-04,South,29.7,172.3,Summer
2023-07-05,South,29.6,163.6,Summer
2023-07-06,South,31.2,218.6,Summer
2023-07-07,South,27.4,110.8,Summer
2023-07-08,South,29.7,168.2,Summer
2023-07-09,South,27.6,112.2,Summer
2023-07-10,South,29.5,163.7,Summer
2023-07-11,South,30.8,205.7,Summer
2023-07-12,South,28.1,117.8,Summer
2023-07-13,South,24.6,66.6,Summer
2023-07-14,South,29.8,170.0,Summer
2023-07-15,South,27.7,106.3,Summer
2023-07-16,South,25.6,73.5,Summer
2023-07-17,South,24.8,64.8,Summer
2023-07-18,South,28.2,125.8,Summer
2023-07-19,South,26.7,95.5,Summer
2023-07-20,South,27.9,120.0,Summer
2023-07-21,South,26.9,92.4,Summer
2023-07-22,South,24.7,67.9,Summer
2023-07-23,South,23.5,52.5,Summer
2023-07-24,South,22.5,51.2,Summer
2023-07-25,South,23.0,54.7,Summer
2023-07-26,South,24.6,64.4,Summer
2023-07-27,South,24.3,64.6,Summer
2023-07-28,South,24.8,65.9,Summer
2023-07-29,South,29.8,170.8,Summer
2023-07-30,South,23.1,46.5,Summer
2023-07-31,South,22.9,50.3,Summer
2023-08-01,South,24.0,55.7,Summer
2023-08-02,South,24.8,63.7,Summer
2023-08-03,South,23.9,52.8,Summer
2023-08-04,South,23.8,55.2,Summer
2023-08-05,South,24.4,60.3,Summer
2023-08-06,South,22.8,51.2,Summer
2023-08-07,South,24.3,63.3,Summer
2023-08-08,South,25.4,70.3,Summer
2023-08-09,South,25.5,75.3,Summer
2023-08-10,South,20.6,59.1,Summer
2023-08-11,South,23.0,51.9,Summer
2023-08-12,South,25.8,78.0,Summer
2023-08-13,South,24.5,67.9,Summer
2023-08-14,South,21.4,48.2,Summer
2023-08-15,South,20.0,54.2,Summer
2023-08-16,South,21.5,51.8,Summer
2023-08-17,South,19.4,61.7,Summer
2023-08-18,South,20.2,52.1,Summer
2023-08-19,South,22.0,45.0,Summer
2023-08-20,South,21.8,49.0,Summer
2023-08-21,South,23.3,54.0,Summer
2023-08-22,South,23.0,47.2,Summer
2023-08-23,South,18.7,69.9,Summer
2023-08-24,South,17.7,81.4,Summer
2023-08-25,South,22.5,49.7,Summer
2023-08-26,South,20.8,53.3,Summer
2023-08-27,South,25.6,77.3,Summer
2023-08-28,South,21.4,50.2,Summer
2023-08-29,South,20.6,53.7,Summer
2023-08-30,South,22.2,53.6,Summer
2023-08-31,South,20.1,54.4,Summer
2023-09-01,South,21.0,47.7,Autumn
2023-09-02,South,24.3,57.2,Autumn
2023-09-03,South,21.3,52.8,Autumn
2023-09-04,South,20.1,60.9,Autumn
2023-09-05,South,19.2,68.5,Autumn
2023-09-06,South,19.2,62.8,Autumn
2023-09-07,South,21.6,50.2,Autumn
2023-09-08,South,26.1,82.1,Autumn
2023-09-09,South,20.9,51.7,Autumn
2023-09-10,South,19.3,63.6,Autumn
2023-09-11,South,21.8,51.4,Autumn
2023-09-12,South,16.9,103.0,Autumn
2023-09-13,South,18.6,72.4,Autumn
2023-09-14,South,20.4,59.6,Autumn
2023-09-15,South,20.4,54.9,Autumn
2023-09-16,South,23.4,55.7,Autumn
2023-09-17,South,20.7,55.2,Autumn
2023-09-18,South,20.6,51.7,Autumn
2023-09-19,South,15.6,126.6,Autumn
2023-09-20,South,19.7,56.1,Autumn
2023-09-21,South,19.4,65.4,Autumn
2023-09-22,South,17.6,87.3,Autumn
2023-09-23,South,23.9,54.6,Autumn
2023-09-24,South,19.4,66.6,Autumn
2023-09-25,South,23.8,53.7,Autumn
2023-09-26,South,22.0,52.0,Autumn
2023-09-27,South,20.4,55.0,Autumn
2023-09-28,South,21.5,53.9,Autumn
2023-09-29,South,19.3,60.2,Autumn
2023-09-30,South,17.3,92.6,Autumn
2023-10-01,South,19.5,65.1,Autumn
2023-10-02,South,19.5,64.7,Autumn
2023-10-03,South,19.7,60.6,Autumn
2023-10-04,South,23.2,50.7,Autumn
2023-10-05,South,19.5,70.6,Autumn
2023-10-06,South,22.3,53.4,Autumn
2023-10-07,South,21.0,51.7,Autumn
2023-10-08,South,23.3,58.2,Autumn
2023-10-09,South,19.6,57.0,Autumn
2023-10-10,South,20.7,60.1,Autumn
2023-10-11,South,20.9,49.3,Autumn
2023-10-12,South,23.4,51.8,Autumn
2023-10-13,South,18.2,80.7,Autumn
2023-10-14,South,18.1,83.2,Autumn
2023-10-15,South,21.4,43.4,Autumn
2023-10-16,South,21.9,48.9,Autumn
2023-10-17,South,19.2,65.9,Autumn
2023-10-18,South,21.7,42.8,Autumn
2023-10-19,South,18.1,74.7,Autumn
2023-10-20,South,19.8,59.4,Autumn
2023-10-21,South,19.1,66.4,Autumn
2023-10-22,South,23.6,52.2,Autumn
2023-10-23,South,22.6,53.2,Autumn
2023-10-24,South,21.6,56.4,Autumn
2023-10-25,South,15.1,147.1,Autumn
2023-10-26,South,21.8,48.2,Autumn
2023-10-27,South,19.0,64.7,Autumn
2023-10-28,South,22.6,50.5,Autumn
2023-10-29,South,25.6,77.4,Autumn
2023-10-30,South,20.8,52.1,Autumn
2023-10-31,South,22.8,55.7,Autumn
2023-11-01,South,24.4,59.6,Autumn
2023-11-02,South,25.0,66.1,Autumn
2023-11-03,South,20.2,57.1,Autumn
2023-11-04,South,19.3,65.5,Autumn
2023-11-05,South,23.8,56.2,Autumn
2023-11-06,South,22.8,46.1,Autumn
2023-11-07,South,22.8,52.1,Autumn
2023-11-08,South,22.1,53.4,Autumn
2023-11-09,South,23.5,56.1,Autumn
2023-11-10,South,22.9,50.9,Autumn
2023-11-11,South,24.5,65.2,Autumn
2023-11-12,South,25.6,80.4,Autumn
2023-11-13,South,23.7,53.0,Autumn
2023-11-14,South,21.8,51.3,Autumn
2023-11-15,South,22.8,49.1,Autumn
2023-11-16,South,23.6,53.7,Autumn
2023-11-17,South,23.6,50.7,Autumn
2023-11-18,South,21.2,49.7,Autumn
2023-11-19,South,22.9,50.6,Autumn
2023-11-20,South,23.7,49.8,Autumn
2023-11-21,South,23.0,45.8,Autumn
2023-11-22,South,21.5,50.4,Autumn
2023-11-23,South,24.3,56.1,Autumn
2023-11-24,South,21.7,51.8,Autumn
2023-11-25,South,25.7,78.9,Autumn
2023-11-26,South,22.6,56.0,Autumn
2023-11-27,South,24.5,69.1,Autumn
2023-11-28,South,23.2,54.3,Autumn
2023-11-29,South,25.7,80.4,Autumn
2023-11-30,South,28.8,139.3,Autumn
2023-12-01,South,28.6,139.8,Winter
2023-12-02,South,26.3,85.5,Winter
2023-12-03,South,27.1,102.0,Winter
2023-12-04,South,25.9,83.5,Winter
2023-12-05,South,25.6,73.9,Winter
2023-12-06,South,25.9,79.3,Winter
2023-12-07,South,24.5,70.1,Winter
2023-12-08,South,28.0,123.0,Winter
2023-12-09,South,29.1,155.4,Winter
2023-12-10,South,27.4,109.4,Winter
2023-12-11,South,26.1,84.4,Winter
2023-12-12,South,23.0,51.8,Winter
2023-12-13,South,27.4,107.8,Winter
2023-12-14,South,27.0,96.6,Winter
2023-12-15,South,25.6,75.0,Winter
2023-12-16,South,29.4,163.1,Winter
2023-12-17,South,26.9,97.8,Winter
2023-12-18,South,29.0,147.5,Winter
2023-12-19,South,30.4,197.3,Winter
2023-12-20,South,32.2,263.8,Winter
2023-12-21,South,27.5,111.6,Winter
2023-12-22,South,25.9,76.8,Winter
2023-12-23,South,33.0,289.5,Winter
2023-12-24,South,26.8,98.4,Winter
2023-12-25,South,28.7,136.0,Winter
2023-12-26,South,29.5,168.2,Winter
2023-12-27,South,28.4,134.5,Winter
2023-12-28,South,30.6,196.4,Winter
2023-12-29,South,28.1,124.3,Winter
2023-12-30,South,31.1,212.9,Winter
2023-12-31,South,30.6,199.2,Winter
2024-01-01,South,24.6,63.1,Winter
2024-01-02,South,26.9,101.2,Winter
2024-01-03,South,30.6,201.9,Winter
2024-01-04,South,29.2,158.1,Winter
2024-01-05,South,33.2,298.6,Winter
2024-01-06,South,28.8,142.1,Winter
2024-01-07,South,32.2,259.5,Winter
2024-01-08,South,29.6,167.0,Winter
2024-01-09,South,34.2,346.9,Winter
2024-01-10,South,29.4,158.3,Winter
2024-01-11,South,33.6,314.1,Winter
2024-01-12,South,32.4,271.2,Winter
2024-01-13,South,31.1,213.5,Winter
2024-01-14,South,36.2,454.7,Winter
2024-01-15,South,34.2,350.5,Winter
2024-01-16,South,28.6,138.5,Winter
2024-01-17,South,32.0,245.5,Winter
2024-01-18,South,35.2,403.0,Winter
2024-01-19,South,31.6,235.0,Winter
2024-01-20,South,34.5,365.0,Winter
2024-01-21,South,32.7,275.8,Winter
2024-01-22,South,32.5,264.0,Winter
2024-01-23,South,32.1,251.8,Winter
2024-01-24,South,35.1,392.3,Winter
2024-01-25,South,36.1,446.5,Winter
2024-01-26,South,32.1,248.5,Winter
2024-01-27,South,34.3,354.1,Winter
2024-01-28,South,33.7,324.3,Winter
2024-01-29,South,34.9,377.9,Winter
2024-01-30,South,32.9,291.1,Winter
2024-01-31,South,35.0,383.1,Winter
2024-02-01,South,38.8,612.2,Winter
2024-02-02,South,32.5,273.1,Winter
2024-02-03,South,36.5,472.2,Winter
2024-02-04,South,34.5,363.1,Winter
2024-02-05,South,37.9,551.3,Winter
2024-02-06,South,35.5,414.1,Winter
2024-02-07,South,41.7,828.8,Winter
2024-02-08,South,38.5,599.2,Winter
2024-02-09,South,35.1,398.1,Winter
2024-02-10,South,34.1,345.3,Winter
2024-02-11,South,39.2,644.6,Winter
2024-02-12,South,30.5,193.2,Winter
2024-02-13,South,37.4,524.8,Winter
2024-02-14,South,35.0,382.8,Winter
2024-02-15,South,32.3,262.1,Winter
2024-02-16,South,35.5,417.4,Winter
2024-02-17,South,37.4,524.9,Winter
2024-02-18,South,39.2,642.8,Winter
2024-02-19,South,38.3,580.9,Winter
2024-02-20,South,34.3,350.6,Winter
2024-02-21,South,37.9,548.5,Winter
2024-02-22,South,37.4,526.4,Winter
2024-02-23,South,38.2,573.2,Winter
2024-02-24,South,39.8,688.7,Winter
2024-02-25,South,37.6,534.4,Winter
2024-02-26,South,38.8,610.8,Winter
2024-02-27,South,35.1,395.0,Winter
2024-02-28,South,34.8,376.0,Winter
2024-02-29,South,41.7,823.7,Winter
2024-03-01,South,40.1,704.4,Spring
2024-03-02,South,36.6,480.8,Spring
2024-03-03,South,35.6,419.0,Spring
2024-03-04,South,42.4,888.3,Spring
2024-03-05,South,40.6,743.7,Spring
2024-03-06,South,41.0,768.4,Spring
2024-03-07,South,43.4,964.7,Spring
2024-03-08,South,37.3,518.1,Spring
2024-03-09,South,39.0,631.2,Spring
2024-03-10,South,38.5,595.8,Spring
2024-03-11,South,44.0,1017.1,Spring
2024-03-12,South,35.5,410.5,Spring
2024-03-13,South,40.3,717.5,Spring
2024-03-14,South,41.4,806.2,Spring
2024-03-15,South,42.1,854.2,Spring
2024-03-16,South,36.9,492.1,Spring
2024-03-17,South,42.0,844.7,Spring
2024-03-18,South,43.0,928.4,Spring
2024-03-19,South,39.0,629.0,Spring
2024-03-20,South,37.6,540.7,Spring
2024-03-21,South,37.0,498.9,Spring
2024-03-22,South,42.0,852.7,Spring
2024-03-23,South,41.3,794.2,Spring
2024-03-24,South,39.8,685.2,Spring
2024-03-25,South,41.7,827.5,Spring
2024-03-26,South,36.2,449.0,Spring
2024-03-27,South,40.5,732.0,Spring
2024-03-28,South,36.7,482.9,Spring
2024-03-29,South,39.4,650.8,Spring
2024-03-30,South,36.9,492.3,Spring
2024-03-31,South,43.0,937.8,Spring
2024-04-01,South,43.0,936.3,Spring
2024-04-02,South,35.8,433.2,Spring
2024-04-03,South,36.2,455.9,Spring
2024-04-04,South,37.4,527.3,Spring
2024-04-05,South,39.7,680.8,Spring
2024-04-06,South,35.4,414.1,Spring
2024-04-07,South,40.3,722.5,Spring
2024-04-08,South,38.5,595.5,Spring
2024-04-09,South,37.5,526.7,Spring
2024-04-10,South,40.6,741.7,Spring
2024-04-11,South,41.6,822.3,Spring
2024-04-12,South,42.3,874.0,Spring
2024-04-13,South,39.2,640.0,Spring
2024-04-14,South,38.4,586.6,Spring
2024-04-15,South,36.1,450.2,Spring
2024-04-16,South,39.4,657.0,Spring
2024-04-17,South,37.7,546.9,Spring
2024-04-18,South,41.9,842.2,Spring
2024-04-19,South,37.5,531.6,Spring
2024-04-20,South,39.1,628.7,Spring
2024-04-21,South,38.4,592.2,Spring
2024-04-22,South,39.1,636.2,Spring
2024-04-23,South,41.7,825.4,Spring
2024-04-24,South,40.1,706.4,Spring
2024-04-25,South,38.9,619.0,Spring
2024-04-26,South,42.2,867.0,Spring
2024-04-27,South,39.1,630.2,Spring
2024-04-28,South,40.2,709.5,Spring
2024-04-29,South,41.9,834.9,Spring
2024-04-30,South,36.6,475.9,Spring
2024-05-01,South,41.0,768.0,Spring
2024-05-02,South,37.8,548.0,Spring
2024-05-03,South,39.0,626.8,Spring
2024-05-04,South,40.4,731.1,Spring
2024-05-05,South,40.0,694.0,Spring
2024-05-06,South,40.7,742.8,Spring
2024-05-07,South,37.8,545.0,Spring
2024-05-08,South,36.7,478.3,Spring
2024-05-09,South,39.1,638.6,Spring
2024-05-10,South,35.6,420.6,Spring
2024-05-11,South,37.8,552.6,Spring
2024-05-12,South,40.3,721.8,Spring
2024-05-13,South,38.8,607.6,Spring
2024-05-14,South,41.5,806.7,Spring
2024-05-15,South,39.8,681.5,Spring
2024-05-16,South,32.8,283.6,Spring
2024-05-17,South,38.6,609.6,Spring
2024-05-18,South,37.7,542.4,Spring
2024-05-19,South,34.7,370.0,Spring
2024-05-20,South,35.2,395.7,Spring
2024-05-21,South,36.1,445.7,Spring
2024-05-22,South,33.0,290.6,Spring
2024-05-23,South,37.0,505.5,Spring
2024-05-24,South,38.2,578.4,Spring
2024-05-25,South,36.8,484.2,Spring
2024-05-26,South,35.0,390.9,Spring
2024-05-27,South,35.5,409.6,Spring
2024-05-28,South,33.8,336.9,Spring
2024-05-29,South,34.0,339.5,Spring
2024-05-30,South,33.5,314.8,Spring
2024-05-31,South,35.2,401.0,Spring
2024-06-01,South,35.4,411.0,Summer
2024-06-02,South,31.5,224.5,Summer
2024-06-03,South,31.6,231.2,Summer
2024-06-04,South,37.3,520.8,Summer
2024-06-05,South,32.2,255.2,Summer
2024-06-06,South,31.1,213.2,Summer
2024-06-07,South,35.2,400.5,Summer
2024-06-08,South,33.0,291.1,Summer
2024-06-09,South,33.7,326.9,Summer
2024-06-10,South,29.0,147.1,Summer
2024-06-11,South,35.3,404.4,Summer
2024-06-12,South,33.8,334.1,Summer
2024-06-13,South,34.2,353.8,Summer
2024-06-14,South,32.3,263.5,Summer
2024-06-15,South,34.3,351.0,Summer
2024-06-16,South,33.9,331.5,Summer
2024-06-17,South,29.0,149.9,Summer
2024-06-18,South,32.7,279.4,Summer
2024-06-19,South,32.9,285.4,Summer
2024-06-20,South,28.9,145.8,Summer
2024-06-21,South,28.0,127.6,Summer
2024-06-22,South,33.9,329.9,Summer
2024-06-23,South,29.1,149.5,Summer
2024-06-24,South,31.9,248.0,Summer
2024-06-25,South,29.4,165.3,Summer
2024-06-26,South,27.7,123.3,Summer
2024-06-27,South,35.3,400.0,Summer
2024-06-28,South,32.1,254.6,Summer
2024-06-29,South,30.3,181.2,Summer
2024-06-30,South,28.7,137.1,Summer
2024-07-01,South,27.4,108.0,Summer
2024-07-02,South,29.0,146.8,Summer
2024-07-03,South,26.6,89.1,Summer
2024-07-04,South,28.1,127.3,Summer
2024-07-05,South,32.4,266.6,Summer
2024-07-06,South,27.1,102.1,Summer
2024-07-07,South,30.4,191.2,Summer
2024-07-08,South,28.2,132.0,Summer
2024-07-09,South,29.0,147.1,Summer
2024-07-10,South,24.6,65.2,Summer
2024-07-11,South,30.0,178.2,Summer
2024-07-12,South,29.7,169.2,Summer
2024-07-13,South,28.3,132.0,Summer
2024-07-14,South,27.8,121.1,Summer
2024-07-15,South,26.1,80.6,Summer
2024-07-16,South,27.3,105.0,Summer
2024-07-17,South,24.7,66.3,Summer
2024-07-18,South,27.5,109.7,Summer
2024-07-19,South,29.3,159.7,Summer
2024-07-20,South,28.8,141.1,Summer
2024-07-21,South,27.4,107.6,Summer
2024-07-22,South,26.3,85.3,Summer
2024-07-23,South,25.5,71.7,Summer
2024-07-24,South,24.5,60.5,Summer
2024-07-25,South,25.6,81.2,Summer
2024-07-26,South,26.1,82.6,Summer
2024-07-27,South,25.9,76.5,Summer
2024-07-28,South,26.8,96.7,Summer
2024-07-29,South,24.9,67.7,Summer
2024-07-30,South,22.8,49.6,Summer
2024-07-31,South,24.8,63.6,Summer
2024-08-01,South,24.4,61.7,Summer
2024-08-02,South,25.4,68.2,Summer
2024-08-03,South,21.8,48.6,Summer
2024-08-04,South,24.2,58.9,Summer
2024-08-05,South,26.1,86.6,Summer
2024-08-06,South,28.9,145.3,Summer
2024-08-07,South,26.1,83.8,Summer
2024-08-08,South,22.2,49.3,Summer
2024-08-09,South,24.3,58.6,Summer
2024-08-10,South,26.2,82.6,Summer
2024-08-11,South,23.0,54.9,Summer
2024-08-12,South,21.6,44.6,Summer
2024-08-13,South,23.8,58.7,Summer
2024-08-14,South,22.9,49.1,Summer
2024-08-15,South,23.8,55.0,Summer
2024-08-16,South,25.5,75.8,Summer
2024-08-17,South,21.1,52.1,Summer
2024-08-18,South,21.0,52.4,Summer
2024-08-19,South,23.2,55.4,Summer
2024-08-20,South,21.8,50.4,Summer
2024-08-21,South,23.0,53.7,Summer
2024-08-22,South,21.5,57.5,Summer
2024-08-23,South,21.4,56.7,Summer
2024-08-24,South,23.0,47.5,Summer
2024-08-25,South,19.9,53.9,Summer
2024-08-26,South,19.6,66.0,Summer
2024-08-27,South,22.6,51.6,Summer
2024-08-28,South,19.6,64.8,Summer
2024-08-29,South,20.0,58.9,Summer
2024-08-30,South,20.4,55.0,Summer
2024-08-31,South,22.7,49.3,Summer
2024-09-01,South,21.8,50.7,Autumn
2024-09-02,South,19.6,60.1,Autumn
2024-09-03,South,22.9,50.3,Autumn
2024-09-04,South,22.1,50.9,Autumn
2024-09-05,South,20.9,55.4,Autumn
2024-09-06,South,18.8,75.0,Autumn
2024-09-07,South,21.8,53.2,Autumn
2024-09-08,South,17.1,96.4,Autumn
2024-09-09,South,20.8,55.3,Autumn
2024-09-10,South,21.1,52.5,Autumn
2024-09-11,South,22.9,49.9,Autumn
2024-09-12,South,22.6,53.2,Autumn
2024-09-13,South,22.5,45.8,Autumn
2024-09-14,South,17.0,97.4,Autumn
2024-09-15,South,23.2,56.2,Autumn
2024-09-16,South,19.7,58.8,Autumn
2024-09-17,South,21.9,49.2,Autumn
2024-09-18,South,19.8,60.6,Autumn
2024-09-19,South,22.0,48.8,Autumn
2024-09-20,South,21.2,51.3,Autumn
2024-09-21,South,18.2,77.8,Autumn
2024-09-22,South,21.7,51.1,Autumn
2024-09-23,South,20.2,60.4,Autumn
2024-09-24,South,18.8,74.2,Autumn
2024-09-25,South,17.9,88.6,Autumn
2024-09-26,South,19.9,57.4,Autumn
2024-09-27,South,21.7,49.5,Autumn
2024-09-28,South,22.6,51.3,Autumn
2024-09-29,South,18.6,71.2,Autumn
2024-09-30,South,20.6,53.8,Autumn
2024-10-01,South,20.4,51.7,Autumn
2024-10-02,South,18.3,73.9,Autumn
2024-10-03,South,20.6,55.4,Autumn
2024-10-04,South,25.2,69.0,Autumn
2024-10-05,South,21.6,49.2,Autumn
2024-10-06,South,21.0,50.7,Autumn
2024-10-07,South,22.3,44.3,Autumn
2024-10-08,South,22.1,48.7,Autumn
2024-10-09,South,22.9,50.9,Autumn
2024-10-10,South,20.3,52.4,Autumn
2024-10-11,South,18.9,74.1,Autumn
2024-10-12,South,22.0,48.3,Autumn
2024-10-13,South,19.5,61.4,Autumn
2024-10-14,South,19.7,57.3,Autumn
2024-10-15,South,20.1,60.9,Autumn
2024-10-16,South,19.2,66.9,Autumn
2024-10-17,South,16.8,102.7,Autumn
2024-10-18,South,18.9,68.5,Autumn
2024-10-19,South,24.2,55.3,Autumn
2024-10-20,South,17.3,89.7,Autumn
2024-10-21,South,22.7,53.9,Autumn
2024-10-22,South,21.5,48.6,Autumn
2024-10-23,South,24.5,59.8,Autumn
2024-10-24,South,21.5,49.6,Autumn
2024-10-25,South,19.3,62.2,Autumn
2024-10-26,South,22.0,47.9,Autumn
2024-10-27,South,20.3,54.5,Autumn
2024-10-28,South,19.9,54.2,Autumn
2024-10-29,South,21.2,49.8,Autumn
2024-10-30,South,23.8,55.1,Autumn
2024-10-31,South,18.9,66.4,Autumn
2024-11-01,South,24.1,63.2,Autumn
2024-11-02,South,21.8,53.1,Autumn
2024-11-03,South,21.3,53.3,Autumn
2024-11-04,South,21.2,49.2,Autumn
2024-11-05,South,22.8,51.1,Autumn
2024-11-06,South,22.5,51.8,Autumn
2024-11-07,South,24.0,57.6,Autumn
2024-11-08,South,22.5,50.7,Autumn
2024-11-09,South,24.9,66.2,Autumn
2024-11-10,South,25.2,78.1,Autumn
2024-11-11,South,24.5,64.3,Autumn
2024-11-12,South,25.5,74.7,Autumn
2024-11-13,South,19.9,56.5,Autumn
2024-11-14,South,21.5,53.2,Autumn
2024-11-15,South,19.8,55.8,Autumn
2024-11-16,South,19.7,65.7,Autumn
2024-11-17,South,20.6,50.2,Autumn
2024-11-18,South,23.5,56.6,Autumn
2024-11-19,South,22.9,51.3,Autumn
2024-11-20,South,22.7,52.6,Autumn
2024-11-21,South,25.4,72.0,Autumn
2024-11-22,South,22.8,47.5,Autumn
2024-11-23,South,24.3,57.4,Autumn
2024-11-24,South,21.5,50.3,Autumn
2024-11-25,South,25.0,71.1,Autumn
2024-11-26,South,24.8,64.8,Autumn
2024-11-27,South,25.4,71.9,Autumn
2024-11-28,South,25.1,69.1,Autumn
2024-11-29,South,24.2,62.0,Autumn
2024-11-30,South,25.4,75.5,Autumn
2024-12-01,South,26.7,97.6,Winter
2024-12-02,South,23.8,57.9,Winter
2024-12-03,South,23.3,50.9,Winter
2024-12-04,South,26.4,91.6,Winter
2024-12-05,South,27.5,109.2,Winter
2024-12-06,South,26.1,85.7,Winter
2024-12-07,South,26.2,83.3,Winter
2024-12-08,South,24.5,61.7,Winter
2024-12-09,South,27.4,103.3,Winter
2024-12-10,South,26.7,96.7,Winter
2024-12-11,South,25.5,70.5,Winter
2024-12-12,South,26.4,84.3,Winter
2024-12-13,South,25.4,73.4,Winter
2024-12-14,South,27.7,116.6,Winter
2024-12-15,South,26.8,98.5,Winter
2024-12-16,South,29.3,159.2,Winter
2024-12-17,South,26.3,86.9,Winter
2024-12-18,South,25.1,70.8,Winter
2024-12-19,South,26.7,93.8,Winter
2024-12-20,South,25.6,78.3,Winter
2024-12-21,South,29.8,172.8,Winter
